sale_id,date_id,product_id,store_id,customer_id,revenue,cost,profit,quantity,discount,returns
445,1009,18,5,12,2990.0,1698.47,1291.53,4,0.0,0
446,449,1,9,31,714.0,523.78,190.22,1,0.0,0
447,268,11,3,21,1980.0,1147.49,832.51,1,0.0,0
448,291,25,2,34,120.75,75.43,45.32,3,0.0,1
449,811,19,2,22,2142.0,1236.56,905.44,3,0.0,0
450,895,26,8,42,62.7,43.35,19.35,3,0.0,0
451,731,8,10,12,3916.0,2728.66,1187.34,4,0.0,0
452,364,24,1,45,2693.25,1939.55,753.7,5,0.05,0
453,67,6,10,21,2040.0,1382.98,657.02,5,0.0,0
454,1017,5,6,48,4025.0,2492.93,1532.07,1,0.0,0
455,182,27,6,29,58.5,34.63,23.87,1,0.0,0
456,718,9,2,47,432.0,270.94,161.06,1,0.0,0
457,341,29,7,32,297.0,195.78,101.22,4,0.0,0
458,982,26,10,42,48.4,30.99,17.41,2,0.0,0
459,69,10,1,21,714.0,403.3,310.7,3,0.0,0
460,769,6,2,36,504.0,337.08,166.92,1,0.0,0
461,989,23,1,28,168.3,122.51,45.79,2,0.1,0
462,208,11,4,13,5508.0,3639.81,1868.19,4,0.15,1
463,544,22,5,20,53.2,29.79,23.41,2,0.0,0
464,1006,5,1,24,3823.75,2170.08,1653.67,1,0.05,0
465,984,7,2,2,11440.0,7752.18,3687.82,2,0.0,1
466,970,28,2,20,137.18,88.87,48.31,4,0.05,0
467,187,21,9,25,81.0,58.89,22.11,2,0.0,0
468,913,2,5,29,10080.0,6000.1,4079.9,4,0.0,0
469,127,5,2,6,8400.0,5529.63,2870.37,3,0.2,1
470,466,18,1,25,1729.0,1284.86,444.14,5,0.05,0
471,973,19,4,31,3420.0,2151.05,1268.95,3,0.0,0
472,72,17,10,34,1372.75,1024.83,347.92,5,0.15,0
473,920,6,3,14,864.0,482.57,381.43,2,0.0,0
474,892,7,3,39,14820.0,10850.62,3969.38,3,0.0,1
475,138,3,7,36,2340.0,1439.63,900.37,4,0.1,0
476,939,30,1,45,486.0,318.09,167.91,5,0.1,0
477,849,5,3,37,12600.0,8841.11,3758.89,5,0.1,1
478,217,19,2,19,5700.0,4135.8,1564.2,5,0.0,0
479,995,19,10,31,1320.0,798.71,521.29,1,0.0,0
480,823,2,7,22,3136.0,2192.53,943.47,2,0.0,1
481,763,1,6,20,3780.0,2716.19,1063.81,3,0.0,0
482,202,28,4,9,87.21,55.69,31.52,3,0.15,0
483,552,24,7,39,378.0,241.29,136.71,1,0.0,1
484,834,24,8,49,1344.0,839.71,504.29,5,0.2,0
485,326,3,5,46,3705.0,2138.27,1566.73,5,0.05,0
486,60,6,4,13,408.0,227.1,180.9,1,0.0,0
487,739,23,4,18,224.4,144.25,80.15,3,0.2,0
488,254,22,1,16,87.78,58.71,29.07,3,0.05,0
489,972,19,9,23,3420.0,2453.96,966.04,3,0.0,0
490,186,10,1,25,252.0,181.63,70.37,1,0.0,0
491,439,28,4,42,54.91,32.47,22.44,2,0.15,0
492,1052,1,1,31,2448.0,1431.2,1016.8,2,0.15,0
493,459,9,10,20,510.72,372.36,138.36,3,0.05,0
494,941,9,4,30,734.4,480.39,254.01,3,0.15,0
495,210,1,9,43,2916.0,1981.33,934.67,3,0.1,0
496,612,22,2,31,30.8,23.03,7.77,1,0.0,0
497,568,9,5,13,518.4,364.48,153.92,2,0.1,1
498,828,22,6,44,26.66,14.8,11.86,2,0.15,0
499,606,9,7,26,1033.6,575.78,457.82,4,0.15,0
500,389,11,4,44,8415.0,5949.23,2465.77,5,0.15,1
501,735,17,5,11,2090.0,1272.3,817.7,5,0.0,0
502,530,24,9,49,678.3,495.1,183.2,2,0.15,0
503,456,12,4,48,10374.0,7340.83,3033.17,3,0.05,0
504,534,19,5,30,1083.0,607.28,475.72,1,0.05,0
505,146,16,4,33,1120.0,768.48,351.52,1,0.2,0
506,847,2,3,9,4480.0,2830.64,1649.36,2,0.0,0
507,938,5,6,46,5040.0,2853.46,2186.54,2,0.2,0
508,363,11,1,1,9720.0,5753.04,3966.96,4,0.0,0
509,325,16,2,9,7980.0,5400.05,2579.95,5,0.05,0
510,978,13,1,3,825.0,574.31,250.69,5,0.0,1
511,660,25,9,13,34.21,18.84,15.37,1,0.15,0
512,464,23,6,20,95.2,59.66,35.54,2,0.0,0
513,343,3,1,20,2500.88,1739.53,761.35,3,0.05,0
514,692,14,3,22,456.0,319.21,136.79,4,0.0,0
515,827,1,4,15,1344.0,936.52,407.48,2,0.0,0
516,347,4,6,46,1410.75,1023.23,387.52,1,0.05,0
517,1096,20,1,39,516.38,295.17,221.21,1,0.15,0
518,99,23,2,27,180.88,103.96,76.92,4,0.05,0
519,314,7,1,20,21216.0,12097.28,9118.72,4,0.15,0
520,281,14,2,33,546.25,331.32,214.93,5,0.0,0
521,1020,7,10,13,14352.0,9395.24,4956.76,3,0.2,0
522,840,10,3,3,1064.0,778.92,285.08,5,0.05,0
523,985,11,4,1,1683.0,955.61,727.39,1,0.15,0
524,1012,5,2,50,20125.0,13981.09,6143.91,5,0.0,0
525,525,21,4,30,128.25,82.45,45.8,3,0.0,0
526,358,28,1,19,123.12,84.38,38.74,3,0.2,0
527,238,4,1,1,1776.5,1207.02,569.48,2,0.15,0
528,897,20,5,47,427.5,304.8,122.7,1,0.0,0
529,821,13,8,18,303.45,218.52,84.93,4,0.15,0
530,342,4,3,45,1188.0,691.27,496.73,1,0.2,0
531,989,26,10,44,96.8,65.08,31.72,4,0.0,0
532,60,28,3,31,129.2,94.0,35.2,4,0.0,0
533,130,9,6,1,1280.0,894.37,385.63,5,0.2,0
534,459,22,6,34,66.64,45.99,20.65,5,0.15,0
535,510,16,6,43,5600.0,4019.72,1580.28,4,0.0,0
536,112,1,3,33,2150.4,1395.97,754.43,4,0.2,0
537,1007,11,4,22,6210.0,4045.11,2164.89,3,0.0,0
538,776,13,4,6,598.5,425.09,173.41,4,0.05,0
539,1021,15,6,8,8602.0,5855.16,2746.84,4,0.15,0
540,845,2,9,36,1792.0,1018.18,773.82,1,0.2,0
541,624,29,9,36,102.85,70.38,32.47,2,0.15,1
542,745,27,1,15,286.0,189.34,96.66,4,0.0,0
543,969,23,6,46,323.0,183.94,139.06,4,0.0,0
544,5,11,6,41,5346.0,3498.41,1847.59,3,0.1,0
545,94,29,3,32,49.28,34.17,15.11,2,0.2,0
546,220,9,10,13,608.0,447.51,160.49,2,0.0,0
547,937,27,4,46,175.5,123.1,52.4,3,0.0,0
548,253,25,8,30,173.25,99.95,73.3,5,0.1,0
549,1087,24,1,36,1814.4,1210.25,604.15,4,0.2,1
550,363,23,10,12,229.5,144.01,85.49,2,0.0,0
551,660,17,7,27,1857.25,1304.67,552.58,5,0.15,0
552,703,10,8,9,718.2,481.56,236.64,2,0.05,1
553,1050,10,9,21,1428.0,847.47,580.53,5,0.15,0
554,596,22,6,44,45.22,30.75,14.47,2,0.15,1
555,1032,18,6,46,598.0,371.03,226.97,1,0.2,0
556,855,22,9,19,89.6,49.51,40.09,4,0.2,0
557,781,5,1,43,3675.0,2217.48,1457.52,1,0.0,0
558,587,22,5,10,22.61,15.98,6.63,1,0.15,0
559,67,12,8,7,22100.0,15140.82,6959.18,5,0.2,0
560,460,24,9,25,423.36,299.26,124.1,2,0.1,0
561,590,23,1,25,306.85,227.48,79.37,4,0.05,1
562,641,18,1,1,2242.5,1511.7,730.8,3,0.0,0
563,908,27,4,41,148.2,98.95,49.25,3,0.2,0
564,403,25,4,19,147.0,109.76,37.24,4,0.0,0
565,356,24,9,8,2268.0,1441.77,826.23,4,0.0,0
566,267,6,10,17,528.0,339.64,188.36,1,0.0,1
567,82,5,6,39,2380.0,1752.81,627.19,1,0.2,0
568,617,16,10,36,4620.0,3265.45,1354.55,3,0.0,0
569,451,6,9,5,1428.0,904.19,523.81,5,0.0,0
570,189,12,4,14,17550.0,10918.9,6631.1,3,0.0,0
571,1087,16,9,49,1890.0,1292.36,597.64,1,0.0,0
572,500,2,6,25,2660.0,1599.51,1060.49,1,0.05,0
573,51,30,9,50,340.2,241.73,98.47,3,0.1,0
574,90,10,4,21,1190.0,880.17,309.83,5,0.0,0
575,1093,1,2,14,2592.0,1780.91,811.09,2,0.2,0
576,422,18,7,42,580.12,398.66,181.46,1,0.15,0
577,680,2,2,5,3360.0,2381.71,978.29,1,0.0,0
578,467,30,5,27,255.36,172.63,82.73,4,0.05,0
579,35,13,2,35,133.88,92.92,40.96,1,0.15,0
580,94,23,2,23,238.0,144.7,93.3,5,0.0,0
581,178,10,8,25,851.2,580.64,270.56,4,0.2,0
582,1093,8,3,48,3844.8,2727.87,1116.93,4,0.2,0
583,296,10,6,1,1288.0,851.39,436.61,5,0.2,0
584,11,19,10,26,5940.0,4392.01,1547.99,5,0.1,0
585,705,7,7,42,35100.0,20434.9,14665.1,5,0.0,0
586,518,7,2,12,19760.0,11082.94,8677.06,5,0.2,0
587,945,21,9,5,109.01,61.42,47.59,3,0.15,0
588,998,11,6,9,3960.0,2403.83,1556.17,2,0.0,0
589,397,11,8,29,5103.0,3479.66,1623.34,3,0.1,0
590,313,19,10,24,4104.0,2395.62,1708.38,3,0.05,0
591,454,23,7,18,151.72,104.07,47.65,3,0.0,0
592,983,15,8,23,6897.0,4554.33,2342.67,3,0.05,0
593,168,27,5,9,308.75,186.07,122.68,5,0.0,1
594,157,24,2,2,1695.75,943.24,752.51,5,0.15,0
595,830,25,10,14,17.64,10.62,7.02,1,0.1,1
596,967,21,3,24,171.0,124.54,46.46,4,0.0,0
597,596,5,8,33,16625.0,10463.06,6161.94,5,0.0,0
598,490,28,10,44,60.8,39.69,21.11,2,0.2,0
599,367,19,10,43,2244.0,1562.72,681.28,2,0.15,1
600,83,8,8,15,756.5,471.97,284.53,1,0.0,0
601,424,17,6,25,1516.2,1101.23,414.97,4,0.05,0
602,664,4,9,41,3036.0,2120.29,915.71,3,0.2,0
603,357,13,7,24,860.62,627.95,232.67,5,0.15,0
604,516,13,4,34,600.0,428.07,171.93,4,0.0,0
605,988,29,10,1,302.5,192.99,109.51,5,0.0,0
606,1054,21,5,14,108.0,62.8,45.2,2,0.0,0
607,243,22,4,27,67.83,38.84,28.99,3,0.15,0
608,982,7,10,11,22880.0,13699.04,9180.96,4,0.0,0
609,330,5,9,3,21000.0,11784.83,9215.17,5,0.0,0
610,369,17,7,39,1776.5,983.69,792.81,5,0.15,0
611,581,3,4,29,2933.12,2122.0,811.12,5,0.05,0
612,842,20,3,38,648.0,441.89,206.11,2,0.1,0
613,702,30,8,39,810.0,482.73,327.27,5,0.0,0
614,223,1,4,34,4845.0,3071.53,1773.47,5,0.15,0
615,198,6,8,40,2160.0,1567.19,592.81,5,0.0,0
616,241,3,8,43,1111.5,731.21,380.29,2,0.1,0
617,884,17,7,24,306.85,201.28,105.57,1,0.15,0
618,988,26,7,23,96.8,67.59,29.21,5,0.2,0
619,201,14,3,17,273.6,163.2,110.4,4,0.2,0
620,581,20,9,27,1282.5,706.78,575.72,3,0.0,0
621,15,19,9,8,6600.0,4125.04,2474.96,5,0.0,0
622,647,14,6,7,207.57,141.21,66.36,2,0.05,0
623,868,19,6,40,3060.0,1926.24,1133.76,3,0.15,0
624,989,6,6,36,2508.0,1506.69,1001.31,5,0.05,0
625,706,25,7,48,75.6,54.64,20.96,2,0.2,0
626,471,15,3,7,2217.6,1397.34,820.26,2,0.1,0
627,107,6,7,41,215.04,122.19,92.85,1,0.2,0
628,892,3,2,17,1235.0,699.02,535.98,2,0.0,0
629,788,30,7,40,630.0,436.16,193.84,5,0.0,0
630,359,21,8,29,60.75,43.75,17.0,1,0.0,1
631,1062,10,4,3,1512.0,987.58,524.42,5,0.1,0
632,348,22,1,24,64.26,35.35,28.91,2,0.15,0
633,566,25,7,23,119.7,79.87,39.83,4,0.05,0
634,141,30,2,36,306.0,219.08,86.92,3,0.15,1
635,713,12,5,15,43875.0,28121.76,15753.24,5,0.0,0
636,10,9,3,27,1760.0,1164.64,595.36,5,0.0,0
637,697,4,9,17,5280.0,3741.82,1538.18,5,0.2,0
638,907,13,10,31,228.0,140.89,87.11,2,0.2,0
639,944,29,10,2,209.0,125.73,83.27,4,0.0,0
640,452,22,4,21,66.64,43.54,23.1,4,0.0,0
641,540,8,5,6,2874.7,2011.59,863.11,4,0.15,0
642,366,16,6,23,2772.0,1673.78,1098.22,2,0.1,1
643,390,16,4,16,2464.0,1485.99,978.01,2,0.2,0
644,512,27,10,23,104.0,59.42,44.58,2,0.2,1
645,1009,20,1,49,2587.5,1861.97,725.53,5,0.0,0
646,646,16,10,18,6440.0,4809.9,1630.1,4,0.0,1
647,574,13,4,49,675.0,378.56,296.44,5,0.0,0
648,980,18,1,33,2037.75,1471.42,566.33,3,0.05,0
649,937,4,9,30,2524.5,1392.73,1131.77,3,0.15,0
650,778,19,2,21,3402.0,2457.5,944.5,3,0.1,0
651,539,8,5,31,4227.5,2634.51,1592.99,5,0.0,0
652,432,14,6,24,323.0,206.77,116.23,4,0.0,0
653,469,27,2,47,87.36,52.17,35.19,3,0.2,0
654,781,7,3,48,10374.0,7377.3,2996.7,2,0.05,0
655,1024,5,9,35,9660.0,6253.15,3406.85,3,0.2,0
656,98,13,2,45,168.0,99.64,68.36,2,0.0,0
657,198,15,6,17,5940.0,3932.7,2007.3,3,0.0,1
658,528,12,1,27,6175.0,4467.45,1707.55,1,0.0,1
659,408,19,10,42,6300.0,4699.01,1600.99,5,0.0,0
660,666,22,9,32,128.8,80.66,48.14,4,0.0,0
661,297,28,3,41,124.55,84.23,40.32,3,0.05,0
662,147,3,3,22,1300.0,797.39,502.61,2,0.0,0
663,548,20,7,18,1296.0,936.44,359.56,4,0.2,0
664,1067,15,7,11,4752.0,2635.56,2116.44,2,0.2,0
665,516,24,2,14,798.0,455.34,342.66,2,0.05,0
666,970,18,1,2,2223.0,1562.77,660.23,4,0.1,0
667,538,20,3,6,1710.0,1018.94,691.06,4,0.0,0
668,908,21,3,9,171.0,99.88,71.12,5,0.2,0
669,731,28,6,31,133.76,88.03,45.73,4,0.2,0
670,912,5,9,12,14962.5,9595.58,5366.92,5,0.1,0
671,891,17,9,20,1028.85,676.92,351.93,3,0.05,0
672,905,10,6,27,798.0,487.35,310.65,3,0.0,0
673,280,12,5,31,37375.0,25697.33,11677.67,5,0.0,0
674,978,10,1,50,985.6,599.82,385.78,4,0.2,0
675,15,18,6,13,2574.0,1640.72,933.28,4,0.1,0
676,799,27,7,15,165.75,105.16,60.59,3,0.0,0
677,557,10,9,18,1008.0,726.46,281.54,4,0.0,0
678,594,4,8,40,4180.0,2884.6,1295.4,4,0.0,0
679,657,1,3,4,6900.0,4051.59,2848.41,5,0.0,0
680,552,5,8,47,3150.0,1789.32,1360.68,1,0.0,0
681,445,11,7,20,6120.0,3933.55,2186.45,4,0.0,0
682,677,3,3,4,1872.0,1176.52,695.48,3,0.2,0
683,372,7,5,25,5720.0,4260.94,1459.06,1,0.0,0
684,789,25,8,16,36.75,23.6,13.15,1,0.0,0
685,1068,22,4,31,128.52,95.39,33.13,4,0.15,1
686,325,21,1,48,243.0,139.59,103.41,5,0.1,0
687,612,7,6,4,11440.0,6831.89,4608.11,2,0.0,0
688,31,6,5,38,501.6,355.05,146.55,1,0.05,0
689,87,19,8,45,5100.0,3183.83,1916.17,5,0.0,0
690,323,16,2,44,8400.0,6183.83,2216.17,5,0.0,1
691,123,2,6,42,4760.0,3128.61,1631.39,2,0.15,0
692,1000,8,6,36,2349.6,1711.35,638.25,3,0.2,0
693,44,23,7,23,178.5,130.26,48.24,2,0.0,0
694,897,18,5,35,2470.0,1638.45,831.55,4,0.0,0
695,663,24,8,18,1932.0,1276.87,655.13,5,0.2,0
696,318,15,5,17,13200.0,8458.77,4741.23,5,0.0,0
697,1037,13,3,2,720.0,448.43,271.57,5,0.2,0
698,657,24,2,43,1932.0,1212.33,719.67,5,0.2,0
699,1019,25,9,10,201.25,123.67,77.58,5,0.0,0
700,227,4,9,43,1045.0,749.31,295.69,1,0.0,0
701,65,7,2,32,8840.0,4918.25,3921.75,2,0.0,0
702,796,22,8,34,101.15,67.57,33.58,5,0.15,0
703,453,20,2,1,455.17,295.08,160.09,2,0.15,1
704,164,15,1,24,8882.5,6552.17,2330.33,5,0.15,0
705,756,26,1,40,65.34,36.47,28.87,3,0.1,0
706,623,3,4,34,715.0,496.95,218.05,1,0.0,0
707,389,7,9,43,10296.0,6950.47,3345.53,2,0.1,0
708,851,24,2,50,1680.0,1150.63,529.37,5,0.0,0
709,875,29,2,11,99.0,62.4,36.6,2,0.1,0
710,324,18,10,29,2340.0,1544.44,795.56,3,0.0,1
711,762,14,7,47,269.33,161.1,108.23,3,0.1,0
712,769,25,9,48,110.25,81.84,28.41,3,0.0,0
713,814,1,1,19,3570.0,2333.07,1236.93,5,0.0,1
714,619,1,5,15,2112.0,1294.62,817.38,2,0.2,0
715,566,30,9,33,486.0,357.3,128.7,5,0.1,0
716,78,15,6,10,3740.0,2331.58,1408.42,2,0.0,0
717,478,9,5,6,1216.0,807.2,408.8,5,0.05,0
718,159,24,6,31,758.1,542.15,215.95,2,0.05,0
719,196,20,5,3,1923.75,1088.26,835.49,5,0.05,0
720,685,12,7,27,6240.0,4393.45,1846.55,1,0.2,0
721,24,21,7,4,133.65,74.61,59.04,3,0.1,0
722,307,11,9,45,4320.0,2419.65,1900.35,2,0.0,0
723,805,15,10,37,6545.0,3890.46,2654.54,5,0.0,0
724,808,5,3,22,1978.37,1314.21,664.16,1,0.05,0
725,818,9,2,26,904.4,637.39,267.01,5,0.05,0
726,277,16,9,13,6118.0,4162.99,1955.01,4,0.05,0
727,1074,8,4,5,2883.6,1834.01,1049.59,3,0.2,0
728,184,4,7,28,2970.0,1746.65,1223.35,3,0.0,0
729,50,25,5,11,99.23,70.88,28.35,3,0.1,0
730,299,15,1,15,4301.0,2687.11,1613.89,2,0.15,0
731,176,4,1,16,5225.0,3781.6,1443.4,5,0.0,0
732,29,11,2,20,7524.0,4172.43,3351.57,4,0.05,0
733,434,7,9,34,11934.0,7716.59,4217.41,3,0.1,0
734,290,23,1,25,415.44,272.26,143.18,5,0.15,0
735,124,10,4,45,1400.0,784.86,615.14,5,0.0,0
736,18,3,7,43,1823.25,1313.5,509.75,3,0.15,0
737,221,1,5,42,4560.0,3401.57,1158.43,4,0.0,0
738,204,29,6,32,222.75,126.43,96.32,5,0.1,0
739,938,18,1,3,1053.0,643.37,409.63,2,0.1,0
740,322,1,6,44,4320.0,2916.2,1403.8,3,0.0,0
741,1027,9,1,41,1048.8,763.61,285.19,3,0.05,0
742,61,18,5,15,1105.0,806.03,298.97,2,0.0,0
743,180,24,7,34,1596.0,1077.47,518.53,5,0.2,0
744,493,19,3,28,3240.0,1995.38,1244.62,3,0.1,0
745,424,21,3,38,200.81,142.58,58.23,5,0.15,0
746,633,23,9,9,299.2,173.25,125.95,4,0.2,1
747,324,11,2,36,9180.0,5266.36,3913.64,5,0.15,0
748,299,24,1,49,1376.55,1021.73,354.82,3,0.05,0
749,561,5,4,7,6300.0,3498.01,2801.99,2,0.0,1
750,547,20,10,40,729.0,434.8,294.2,2,0.1,0
751,736,3,8,9,2860.0,1918.9,941.1,5,0.2,0
752,766,6,7,32,2016.0,1174.84,841.16,4,0.0,0
753,837,25,1,18,112.0,78.23,33.77,4,0.0,1
754,419,3,3,29,3241.88,2229.03,1012.85,5,0.05,0
755,506,14,7,50,85.5,59.6,25.9,1,0.1,0
756,641,13,10,48,776.25,510.18,266.07,5,0.1,0
757,79,17,2,29,1033.6,749.93,283.67,4,0.2,0
758,504,17,9,26,342.0,214.6,127.4,1,0.1,0
759,101,7,5,29,11648.0,8208.76,3439.24,4,0.0,0
760,341,14,5,40,109.01,71.23,37.78,1,0.15,0
761,926,3,9,8,936.0,624.4,311.6,2,0.2,1
762,278,13,7,21,690.0,404.19,285.81,4,0.0,0
763,414,29,8,6,173.25,119.26,53.99,3,0.0,1
764,336,23,2,6,97.54,62.41,35.13,1,0.15,0
765,1073,23,7,47,516.38,382.1,134.28,5,0.1,0
766,780,2,3,22,11760.0,8019.22,3740.78,5,0.2,0
767,297,6,1,27,1656.0,1152.63,503.37,3,0.0,1
768,592,21,3,8,85.5,47.09,38.41,2,0.0,0
769,26,15,8,32,9680.0,5335.13,4344.87,5,0.2,1
770,488,7,10,43,19760.0,12488.92,7271.08,4,0.05,0
771,14,8,9,18,4160.75,2752.38,1408.37,5,0.15,0
772,101,6,3,4,806.4,466.97,339.43,3,0.0,0
773,612,11,2,4,1881.0,1408.39,472.61,1,0.05,0
774,583,20,10,37,2137.5,1588.72,548.78,5,0.0,0
775,738,30,1,6,396.0,246.99,149.01,3,0.0,0
776,139,25,7,36,35.0,22.55,12.45,1,0.0,0
777,563,11,9,27,8100.0,5582.24,2517.76,5,0.0,0
778,224,19,9,6,3876.0,2665.64,1210.36,4,0.15,1
779,589,14,10,21,243.67,162.05,81.62,3,0.1,0
780,266,20,10,32,2103.75,1422.92,680.83,5,0.15,0
781,369,29,10,15,181.5,99.88,81.62,3,0.0,0
782,242,24,4,40,1516.2,847.71,668.49,4,0.05,0
783,435,1,4,45,3060.0,2166.6,893.4,3,0.0,0
784,1038,18,6,50,780.0,535.99,244.01,1,0.0,0
785,60,27,3,13,132.6,81.89,50.71,3,0.2,0
786,972,26,1,42,39.71,23.07,16.64,2,0.05,0
787,687,15,7,48,2112.0,1381.7,730.3,1,0.2,0
788,647,18,9,2,1345.5,924.49,421.01,2,0.1,0
789,725,3,3,18,877.5,655.25,222.25,1,0.0,0
790,340,19,10,25,2916.0,1671.94,1244.06,2,0.1,0
791,632,23,6,46,93.5,59.16,34.34,1,0.0,0
792,487,12,8,20,11700.0,7142.42,4557.58,2,0.1,0
793,77,25,4,6,107.1,59.44,47.66,4,0.1,0
794,1025,5,4,22,13685.0,9918.56,3766.44,4,0.15,0
795,671,5,2,34,8400.0,5837.28,2562.72,2,0.0,0
796,1070,4,1,20,1262.25,908.35,353.9,1,0.15,0
797,683,15,1,7,10560.0,7199.77,3360.23,5,0.2,0
798,640,21,4,21,103.5,62.86,40.64,2,0.0,0
799,904,22,2,18,53.2,32.17,21.03,2,0.0,0
800,1053,4,4,35,3564.0,2187.22,1376.78,3,0.1,0
801,581,19,4,11,1140.0,766.82,373.18,1,0.0,0
802,909,2,3,2,9044.0,5065.46,3978.54,4,0.15,0
803,177,14,7,12,406.12,274.49,131.63,5,0.1,0
804,914,20,6,20,972.0,573.12,398.88,3,0.2,0
805,1093,3,8,37,1755.0,1250.56,504.44,2,0.0,1
806,960,4,8,20,3971.0,2368.06,1602.94,4,0.05,0
807,529,30,6,26,193.8,142.14,51.66,2,0.15,0
808,666,15,8,2,2403.5,1376.19,1027.31,1,0.05,0
809,350,10,6,39,1890.0,1231.5,658.5,5,0.0,0
810,220,11,9,42,1368.0,835.06,532.94,1,0.2,0
811,847,8,10,16,3560.0,2651.41,908.59,5,0.0,0
812,698,7,10,28,22464.0,15892.5,6571.5,4,0.1,0
813,484,6,2,48,1536.0,994.29,541.71,5,0.2,0
814,949,11,9,7,6840.0,4183.39,2656.61,4,0.0,0
815,223,22,10,50,106.4,69.04,37.36,4,0.0,0
816,186,7,3,38,3744.0,2169.07,1574.93,1,0.2,0
817,1089,10,7,40,1795.5,1057.79,737.71,5,0.05,0
818,649,10,10,44,917.7,636.48,281.22,3,0.05,1
819,183,19,1,40,5130.0,3691.18,1438.82,5,0.05,0
820,128,12,9,4,5525.0,3657.58,1867.42,1,0.15,1
821,225,28,5,2,68.59,47.36,21.23,2,0.05,0
822,652,23,7,26,371.45,244.79,126.66,4,0.05,0
823,973,5,4,36,10640.0,7819.3,2820.7,4,0.2,0
824,316,10,3,9,336.0,228.37,107.63,1,0.0,0
825,997,22,7,9,30.8,20.9,9.9,1,0.0,0
826,934,29,10,28,247.5,158.62,88.88,5,0.0,0
827,922,13,6,15,256.5,172.09,84.41,2,0.05,0
828,485,23,9,18,244.8,162.86,81.94,4,0.1,0
829,78,19,8,46,3060.0,2038.12,1021.88,3,0.0,1
830,164,5,9,49,9476.25,6191.69,3284.56,3,0.05,0
831,182,8,8,41,680.85,460.76,220.09,1,0.15,0
832,640,20,1,22,2070.0,1142.96,927.04,5,0.2,0
833,961,19,6,27,2736.0,1666.01,1069.99,3,0.2,0
834,623,24,10,17,392.7,253.15,139.55,1,0.15,0
835,106,22,5,48,78.4,47.62,30.78,5,0.0,0
836,1036,3,5,17,1404.0,851.1,552.9,2,0.1,0
837,30,24,2,39,831.6,580.29,251.31,2,0.1,0
838,758,26,3,17,45.98,26.95,19.03,2,0.05,0
839,68,11,2,10,6120.0,3554.68,2565.32,5,0.2,0
840,846,25,7,16,95.2,64.5,30.7,4,0.15,0
841,707,2,5,49,3780.0,2205.71,1574.29,1,0.0,0
842,618,16,9,15,5236.0,3618.71,1617.29,4,0.15,0
843,298,17,7,1,1048.8,670.98,377.82,3,0.2,0
844,1086,22,1,7,160.65,99.73,60.92,5,0.15,0
845,559,11,5,18,1620.0,1103.01,516.99,1,0.0,0
846,496,24,10,50,756.0,466.82,289.18,2,0.1,0
847,369,11,9,1,1584.0,892.73,691.27,1,0.2,0
848,1076,4,8,23,2524.5,1531.51,992.99,2,0.15,0
849,49,20,2,4,2008.12,1463.5,544.62,5,0.15,0
850,250,23,2,6,467.5,292.28,175.22,5,0.0,0
851,379,29,2,45,121.0,73.68,47.32,2,0.0,0
852,156,21,8,18,145.35,106.2,39.15,4,0.15,0
853,663,9,3,50,368.0,259.59,108.41,1,0.0,0
854,682,2,5,17,6384.0,3599.81,2784.19,2,0.05,1
855,411,20,7,12,1890.0,1093.88,796.12,4,0.0,0
856,448,20,2,29,803.25,447.39,355.86,3,0.0,0
857,514,25,8,2,140.0,95.28,44.72,4,0.0,0
858,78,22,7,18,40.46,24.92,15.54,2,0.15,0
859,8,17,8,31,1588.4,1141.76,446.64,4,0.05,0
860,144,18,4,1,2210.0,1577.05,632.95,4,0.15,0
861,736,11,5,26,1683.0,1261.25,421.75,1,0.15,0
862,749,18,6,6,2288.0,1609.15,678.85,4,0.2,0
863,362,18,1,25,1755.0,1209.5,545.5,2,0.0,1
864,736,16,2,41,5236.0,3078.21,2157.79,4,0.15,0
865,52,24,10,16,1675.8,942.8,733.0,4,0.05,0
866,631,16,9,29,1540.0,951.5,588.5,1,0.0,0
867,88,13,2,14,605.62,446.96,158.66,5,0.05,0
868,306,24,10,15,504.0,351.33,152.67,1,0.0,0
869,40,16,10,3,2499.0,1698.71,800.29,2,0.15,0
870,103,29,5,7,110.88,64.77,46.11,4,0.1,0
871,218,4,8,39,5225.0,2939.7,2285.3,5,0.0,0
872,691,26,7,21,22.44,14.93,7.51,1,0.15,0
873,437,25,1,38,59.5,33.48,26.02,2,0.0,0
874,851,6,6,36,729.6,436.83,292.77,2,0.05,0
875,274,4,10,25,2530.0,1836.59,693.41,2,0.0,0
876,15,6,2,46,2640.0,1671.77,968.23,5,0.0,0
877,975,23,3,14,158.95,96.04,62.91,2,0.15,0
878,490,6,10,45,432.0,253.15,178.85,1,0.1,0
879,181,21,5,23,171.0,113.12,57.88,4,0.0,0
880,1086,4,10,24,6682.5,3968.44,2714.06,5,0.1,0
881,427,9,1,13,217.6,126.17,91.43,1,0.2,0
882,972,16,3,11,1330.0,903.03,426.97,1,0.0,0
883,891,9,6,40,1216.0,694.2,521.8,4,0.0,0
884,361,6,1,32,3240.0,1827.92,1412.08,5,0.0,0
885,911,19,10,21,4560.0,3189.34,1370.66,4,0.0,1
886,472,25,2,21,39.2,23.42,15.78,2,0.0,0
887,410,13,4,5,567.0,366.78,200.22,4,0.1,1
888,297,7,10,30,11362.0,7097.81,4264.19,2,0.05,0
